,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
666,2017-12-06 08:00:00,12432.77,12920.0,12381.99,12593.96,1190.624124,2017-12-06 11:59:59.999000064,15014988.45771455,8111,686.351135,8662213.50626466,44222.63380361
667,2017-12-06 12:00:00,12620.0,12848.49,12250.0,12322.4,1153.750235,2017-12-06 15:59:59.999000064,14627377.29269935,6923,615.907591,7814086.03258001,45005.48235105
668,2017-12-06 16:00:00,12322.41,13055.0,12220.0,13054.99,1020.15375,2017-12-06 19:59:59.999000064,12869495.8895331,5971,572.63494,7230373.62295931,45386.58262136
669,2017-12-06 20:00:00,13033.05,13615.23,12724.42,13550.05,1250.771777,2017-12-06 23:59:59.999000064,16545553.80013976,7787,703.23061,9308966.97250095,45450.55273361
670,2017-12-07 00:00:00,13541.01,14060.86,13050.0,13634.99,1608.269132,2017-12-07 03:59:59.999000064,22080952.3721829,11432,882.435991,12118741.62469158,45749.35734948
671,2017-12-07 04:00:00,13634.97,14318.44,13600.0,14302.84,834.588442,2017-12-07 07:59:59.999000064,11701789.61844743,5774,436.232981,6121051.96053922,45641.80693183
672,2017-12-07 08:00:00,14311.44,14788.0,13700.0,13799.98,1203.126142,2017-12-07 11:59:59.999000064,17487900.33317038,8565,586.125907,8533196.43742183,45756.90537540
673,2017-12-07 12:00:00,13799.95,15500.0,13702.0,15310.01,1324.932016,2017-12-07 15:59:59.999000064,19654648.13635258,11846,741.829831,10995438.82927131,45572.43441477
674,2017-12-07 16:00:00,15310.02,15955.0,14450.01,15007.01,1607.296435,2017-12-07 19:59:59.999000064,24353757.0530495,12499,816.780084,12389874.19450485,45420.36795109
675,2017-12-07 20:00:00,15007.01,16649.96,14701.0,16599.0,908.853528,2017-12-07 23:59:59.999000064,14276277.83329484,7425,467.636582,7343156.72712538,45395.61009256
676,2017-12-08 00:00:00,16599.0,17204.99,15500.0,16398.85,1911.05574,2017-12-08 03:59:59.999000064,31590831.43771916,14935,1098.640832,18193883.33657186,45031.97223962
677,2017-12-08 04:00:00,16350.04,16696.94,14120.0,15880.0,3618.397573,2017-12-08 07:59:59.999000064,56292045.80111741,20065,2233.939301,34771756.43327579,45248.01262797
678,2017-12-08 08:00:00,15881.47,15999.99,14015.0,14834.98,3336.844316,2017-12-08 11:59:59.999000064,50586085.3404242,13570,2407.98167,36546856.44856053,45899.84326403
679,2017-12-08 12:00:00,14849.99,15959.99,14412.65,15265.7,3416.939271,2017-12-08 15:59:59.999000064,51829857.68191209,14369,2325.353154,35200605.08947106,46123.33128596
680,2017-12-08 16:00:00,15265.69,15777.18,14790.02,15199.96,2903.270352,2017-12-08 19:59:59.999000064,44077377.13423163,13188,2277.539955,34531083.76422187,46597.79994001
681,2017-12-08 20:00:00,15196.84,15998.98,14921.65,15880.0,2402.505884,2017-12-08 23:59:59.999000064,37210279.22373864,8600,1606.8369,24836218.06586934,46531.14230360
682,2017-12-09 00:00:00,15880.01,16269.3,15383.0,15502.56,2280.426943,2017-12-09 03:59:59.999000064,35872977.1768744,8758,1628.614625,25649694.33851013,46700.24764081
683,2017-12-09 04:00:00,15502.56,15659.69,15001.0,15340.01,2454.623908,2017-12-09 07:59:59.999000064,37600233.97283798,8652,1286.458579,19717448.75327988,47136.15692132
684,2017-12-09 08:00:00,15340.05,15370.13,14203.0,14700.01,2271.727224,2017-12-09 11:59:59.999000064,33687542.88734371,10823,1218.541263,18033750.93936157,47644.38765511
685,2017-12-09 12:00:00,14700.03,15100.0,14299.95,14405.48,1944.418954,2017-12-09 15:59:59.999000064,28684298.77078506,8919,1134.456591,16736487.92435592,48397.39966620
686,2017-12-09 16:00:00,14405.48,14520.0,12535.0,13908.0,2796.64446,2017-12-09 19:59:59.999000064,38397092.46345196,19178,1493.989324,20572311.71622339,49042.69359086
687,2017-12-09 20:00:00,13908.0,14813.0,13859.04,14656.07,2170.917198,2017-12-09 23:59:59.999000064,31130527.71657121,10408,1226.262641,17599079.90798614,49315.71225282
688,2017-12-10 00:00:00,14664.01,14699.97,12609.62,12647.07,2417.93103,2017-12-10 03:59:59.999000064,32720778.00539388,13656,1285.003895,17415248.06707471,50324.33173545
689,2017-12-10 04:00:00,12609.62,13882.4,12368.0,13419.98,3429.604667,2017-12-10 07:59:59.999000064,45264574.54496814,13589,1891.898919,24980301.24206608,50775.79512498
690,2017-12-10 08:00:00,13419.98,13950.0,12900.13,13560.55,2459.153909,2017-12-10 11:59:59.999000064,33064219.91751467,9916,1349.295185,18138249.56420295,51055.80143248
691,2017-12-10 12:00:00,13560.55,15612.1,13357.98,15400.0,3078.247355,2017-12-10 15:59:59.999000064,44738047.03848037,17533,1595.756141,23184336.26838477,51267.94542621
692,2017-12-10 16:00:00,15410.25,15590.0,14849.98,15465.68,2501.70775,2017-12-10 19:59:59.999000064,38046762.0218076,10280,1302.335646,19808985.98568976,51682.58302067
693,2017-12-10 20:00:00,15476.68,15720.12,14150.0,14899.98,2666.392462,2017-12-10 23:59:59.999000064,39933581.93385021,15695,1312.579558,19649773.3586487,52013.21543166
694,2017-12-11 00:00:00,14946.26,16689.0,14901.08,16160.01,2441.449295,2017-12-11 03:59:59.999000064,38827791.51016471,14412,1261.052447,20046787.3899446,52351.17855186
695,2017-12-11 04:00:00,16173.0,16580.0,15818.0,16431.0,2282.19259,2017-12-11 07:59:59.999000064,37097304.99005905,11425,1196.263928,19451112.79765224,52892.36463192
696,2017-12-11 08:00:00,16427.0,16554.98,16022.02,16052.02,2023.424674,2017-12-11 11:59:59.999000064,33112009.96363362,9325,954.282617,15615374.64911692,53548.78840006
697,2017-12-11 12:00:00,16052.05,16472.97,16000.01,16359.8,1746.449186,2017-12-11 15:59:59.999000064,28377282.86824748,12068,888.969088,14450398.05154017,54641.78237372
698,2017-12-11 16:00:00,16322.01,16999.0,16210.02,16999.0,1459.508282,2017-12-11 19:59:59.999000064,23933775.55440842,10505,749.248516,12292933.11244461,56514.50244422
699,2017-12-11 20:00:00,16999.0,17470.0,16400.0,16587.97,1867.377735,2017-12-11 23:59:59.999000064,31696963.0170871,13638,855.418037,14529769.05746131,57322.41308572
700,2017-12-12 00:00:00,16587.97,16976.45,16200.0,16288.0,1615.608721,2017-12-12 03:59:59.999000064,26811479.07439755,14136,747.901443,12425315.23421619,58769.02425232
701,2017-12-12 04:00:00,16288.0,16865.19,16209.0,16799.97,1641.443004,2017-12-12 07:59:59.999000064,26980075.90114117,12372,789.794326,12980507.33357268,61331.51884184
702,2017-12-12 08:00:00,16797.16,16921.06,16343.34,16600.0,1606.729733,2017-12-12 11:59:59.999000064,26849710.2296944,11358,774.354018,12946864.85185343,62903.90915323
703,2017-12-12 12:00:00,16600.0,16839.67,15875.0,16311.68,1932.613263,2017-12-12 15:59:59.999000064,31766802.05208591,15787,871.209087,14325305.94998652,62111.69036248
704,2017-12-12 16:00:00,16319.94,16685.27,16000.0,16514.0,1403.461456,2017-12-12 19:59:59.999000064,22961686.44311585,11942,685.920822,11227570.07272908,61583.86203740
705,2017-12-12 20:00:00,16526.25,16645.0,16100.0,16349.99,1236.946234,2017-12-12 23:59:59.999000064,20346459.39790899,10437,525.871829,8656244.91299983,61152.46949264
706,2017-12-13 00:00:00,16349.99,16546.0,14666.56,15668.11,1887.479342,2017-12-13 03:59:59.999000064,29900159.52349123,15062,916.188659,14519322.09253591,60886.94029653
707,2017-12-13 04:00:00,15649.72,16211.09,15400.0,16092.34,1863.205093,2017-12-13 07:59:59.999000064,29670531.1668161,10465,893.719012,14244581.16887606,61150.58060881
708,2017-12-13 08:00:00,16083.08,16100.0,15654.52,15842.17,1764.003253,2017-12-13 11:59:59.999000064,28013338.00705547,11202,891.175203,14153746.83125217,61665.12797632
709,2017-12-13 12:00:00,15851.07,16420.35,15700.0,15844.21,2135.313966,2017-12-13 15:59:59.999000064,34372503.47538444,13701,1048.772616,16880208.33415315,61660.10262665
710,2017-12-13 16:00:00,15822.5,15916.5,14853.68,15678.66,2409.339712,2017-12-13 19:59:59.999000064,37290699.29995739,20790,1209.013351,18718113.69016772,61716.37811715
711,2017-12-13 20:00:00,15656.37,16274.98,15415.96,16033.29,2356.987435,2017-12-13 23:59:59.999000064,37522442.83882595,12627,1169.088898,18608655.36876647,61987.68707248
712,2017-12-14 00:00:00,16030.34,16234.66,15560.01,15635.09,2358.522094,2017-12-14 03:59:59.999000064,37509145.36384681,15595,1120.448031,17801957.61368843,62718.08218035
713,2017-12-14 04:00:00,15625.0,15980.0,15450.0,15775.23,2057.609608,2017-12-14 07:59:59.999000064,32279227.01449129,14096,1065.617127,16714594.72928901,63110.12960839
714,2017-12-14 08:00:00,15756.7,16445.0,15734.51,16099.0,2057.709392,2017-12-14 11:59:59.999000064,32964848.80860199,13837,1122.94375,17997987.33455604,62948.92541156
715,2017-12-14 12:00:00,16098.95,16439.99,15651.0,16074.54,1983.502529,2017-12-14 15:59:59.999000064,31990922.08433359,15361,973.510448,15722839.11491535,63890.40976600
716,2017-12-14 16:00:00,16097.98,16438.01,15967.12,16350.0,1681.071237,2017-12-14 19:59:59.999000064,27319560.00984743,15566,954.418505,15525557.98199126,64883.65680246
717,2017-12-14 20:00:00,16315.06,16375.72,16106.05,16334.98,1478.452291,2017-12-14 23:59:59.999000064,24028791.90236349,11695,762.137312,12387425.33062026,65040.83678882
718,2017-12-15 00:00:00,16334.98,17796.39,16298.45,17119.0,2047.053603,2017-12-15 03:59:59.999000064,35026434.47005754,27440,1165.185077,19944940.11282746,65626.30143787
719,2017-12-15 04:00:00,17111.02,17350.0,16850.0,17073.27,1475.948271,2017-12-15 07:59:59.999000064,25288408.23318963,11863,822.626736,14088997.67257943,66825.35281992
720,2017-12-15 08:00:00,17070.0,17982.22,16876.89,17900.0,1666.893739,2017-12-15 11:59:59.999000064,29136191.40230976,13886,903.336392,15779400.90583486,67537.49338244
721,2017-12-15 12:00:00,17900.0,17991.0,17400.0,17542.81,1663.888194,2017-12-15 15:59:59.999000064,29513971.10935783,15027,763.561641,13549143.14650298,67817.17449796
722,2017-12-15 16:00:00,17549.5,17850.0,17400.1,17636.98,1308.068052,2017-12-15 19:59:59.999000064,22985782.06505888,9677,597.811466,10506884.7204938,68571.51180333
723,2017-12-15 20:00:00,17621.81,17780.57,17240.0,17539.83,1019.422088,2017-12-15 23:59:59.999000064,17858916.76411309,7585,460.057088,8054677.38222358,69046.68373417
724,2017-12-16 00:00:00,17516.81,17638.38,17190.01,17250.0,865.401481,2017-12-16 03:59:59.999000064,15102400.62957177,7858,410.676644,7171744.62784913,69579.94641051
725,2017-12-16 04:00:00,17245.0,17827.99,17240.0,17677.54,684.281052,2017-12-16 07:59:59.999000064,11985059.66119639,7378,378.638553,6638603.78672661,69979.93027467
726,2017-12-16 08:00:00,17677.54,17898.0,17532.05,17829.99,325.153325,2017-12-16 11:59:59.999000064,5774700.98461777,6226,204.440377,3631379.29858459,70338.54951143
727,2017-12-16 12:00:00,17830.0,18800.89,17800.01,18751.02,1038.344565,2017-12-16 15:59:59.999000064,18988122.9607365,12522,621.061514,11355144.07424927,70451.69760524
728,2017-12-16 16:00:00,18751.01,19219.0,18365.0,19219.0,671.436915,2017-12-16 19:59:59.999000064,12566558.54709141,8764,384.614877,7207951.11459511,71851.45515167
729,2017-12-16 20:00:00,19219.0,19539.0,18900.02,19102.66,618.011371,2017-12-16 23:59:59.999000064,11876878.5818693,9029,309.415198,5954098.27612516,72421.70814518
730,2017-12-17 00:00:00,19120.19,19339.54,18800.0,19017.75,1327.843776,2017-12-17 03:59:59.999000064,25297633.01922795,12350,582.781652,11105068.99233813,73589.75247708
731,2017-12-17 04:00:00,19017.75,19495.0,18810.0,19462.98,1439.878353,2017-12-17 07:59:59.999000064,27528729.01289505,12661,637.143822,12186938.37951853,73887.69982064
732,2017-12-17 08:00:00,19495.0,19710.0,19185.01,19709.5,1359.013678,2017-12-17 11:59:59.999000064,26462665.33702169,12055,652.332784,12704800.2350451,74129.19247168
733,2017-12-17 12:00:00,19709.5,19798.68,18846.0,19220.0,1804.547069,2017-12-17 15:59:59.999000064,35016169.65799192,17097,855.465555,16601768.70625001,74887.15524870
734,2017-12-17 16:00:00,19220.0,19394.0,18523.0,18845.91,1541.481271,2017-12-17 19:59:59.999000064,29208864.82945833,15667,686.551367,13016480.37896709,75581.38647194
735,2017-12-17 20:00:00,18845.91,19449.48,18510.0,18860.02,1704.419287,2017-12-17 23:59:59.999000064,32353377.61385643,14751,783.685655,14882116.23643632,76007.97007851
736,2017-12-18 00:00:00,18860.04,18897.16,17029.98,18570.03,3288.87166,2017-12-18 03:59:59.999000064,59267210.69813873,26029,1465.791536,26402531.88772307,75761.38905276
737,2017-12-18 04:00:00,18560.03,19006.61,18510.0,18576.99,1549.664198,2017-12-18 07:59:59.999000064,29156534.88924915,13360,719.774653,13545350.9405266,76610.64595142
738,2017-12-18 08:00:00,18576.99,19200.1,18510.0,19126.66,1479.842754,2017-12-18 11:59:59.999000064,27850978.0876833,13902,650.806584,12246397.68024596,77503.35197644
739,2017-12-18 12:00:00,19116.11,19300.0,18021.98,18670.0,1735.512101,2017-12-18 15:59:59.999000064,32374982.66750405,15152,773.591648,14430503.61098389,0
740,2017-12-18 16:00:00,18670.0,18749.99,18100.2,18590.0,1431.158244,2017-12-18 19:59:59.999000064,26470670.91171496,12044,596.866705,11036570.42896952,0
741,2017-12-18 20:00:00,18590.0,18900.0,18447.4,18856.25,1139.584114,2017-12-18 23:59:59.999000064,21218868.49090777,11469,483.47102,9005334.51560452,0
742,2017-12-19 00:00:00,18856.25,18950.0,18500.0,18729.17,1543.050088,2017-12-19 03:59:59.999000064,28800662.1191099,14564,687.591327,12843249.42563274,0
743,2017-12-19 04:00:00,18729.17,18850.0,18501.0,18562.01,1193.437318,2017-12-19 07:59:59.999000064,22257711.21180673,11626,462.25872,8624097.34674092,0
744,2017-12-19 08:00:00,18569.52,18695.2,16300.0,17250.0,3901.757094,2017-12-19 11:59:59.999000064,68281428.97269157,33440,1766.829471,30877269.99338651,0
745,2017-12-19 12:00:00,17214.2,17946.57,16555.0,17164.85,3128.535914,2017-12-19 15:59:59.999000064,54004293.78410368,23308,1313.918846,22692535.47876531,0
746,2017-12-19 16:00:00,17164.83,18185.18,17110.02,17622.26,1528.889363,2017-12-19 19:59:59.999000064,27072749.51870205,14198,682.328169,12080538.29715797,0
747,2017-12-19 20:00:00,17622.23,17753.76,16500.0,17295.2,1915.078443,2017-12-19 23:59:59.999000064,32373780.31695272,19433,827.579651,14016425.37848114,0
748,2017-12-20 00:00:00,17295.2,17295.2,14777.66,16700.35,5070.579118,2017-12-20 03:59:59.999000064,81616623.61597376,47764,2219.119713,35760944.32831294,0
749,2017-12-20 04:00:00,16700.34,16838.55,15806.09,16354.17,2492.466674,2017-12-20 07:59:59.999000064,40786366.98009806,21383,1007.224315,16492868.48418043,0
750,2017-12-20 08:00:00,16360.0,17450.0,16300.0,17253.0,1902.966178,2017-12-20 11:59:59.999000064,32217512.72854999,16305,797.733747,13524957.18085106,0
751,2017-12-20 12:00:00,17253.0,17720.35,16321.0,16505.0,1565.037224,2017-12-20 15:59:59.999000064,26839477.13002872,16427,689.760386,11875753.22244767,0
752,2017-12-20 16:00:00,16540.0,16970.0,16000.0,16782.0,1380.218514,2017-12-20 19:59:59.999000064,22727168.97916942,14863,569.992878,9411126.78075803,0
753,2017-12-20 20:00:00,16782.05,16900.0,15830.13,16488.98,1039.228985,2017-12-20 23:59:59.999000064,17006743.06841896,13020,448.832996,7338713.82876891,0
754,2017-12-21 00:00:00,16480.52,16990.99,16375.29,16901.03,2409.770443,2017-12-21 03:59:59.999000064,40015246.8412108,17167,1363.888862,22648989.85667879,0
755,2017-12-21 04:00:00,16901.03,17309.5,16600.0,17038.99,1783.394937,2017-12-21 07:59:59.999000064,30319236.47516161,16035,1077.785792,18326938.64991951,0
756,2017-12-21 08:00:00,17046.02,17049.99,16249.98,16490.99,3127.254071,2017-12-21 11:59:59.999000064,51961413.96476725,16784,1919.247709,31904865.76032241,0
757,2017-12-21 12:00:00,16491.0,16658.03,14022.0,14400.0,5385.852097,2017-12-21 15:59:59.999000064,84010043.56461073,30264,2837.481302,44717358.08590506,0
758,2017-12-21 16:00:00,14400.0,15419.07,14302.95,14700.94,4474.436876,2017-12-21 19:59:59.999000064,66185981.21728141,23688,2508.71297,37152353.68013975,0
759,2017-12-21 20:00:00,14700.94,15527.63,14691.03,15492.64,3143.508876,2017-12-21 23:59:59.999000064,47684903.22734426,13793,1965.644154,29787171.75942368,0
760,2017-12-22 00:00:00,15514.03,15699.34,13000.0,13780.0,6560.41342,2017-12-22 03:59:59.999000064,92590625.40040956,37516,3319.450918,47058538.80697447,0
761,2017-12-22 04:00:00,13789.0,14649.0,12200.0,12726.45,8112.470648,2017-12-22 07:59:59.999000064,109592316.8705363,43576,3877.724749,52600441.99071174,0
762,2017-12-22 08:00:00,12726.45,14331.38,12400.0,13456.0,5027.273764,2017-12-22 11:59:59.999000064,67080374.5464116,33328,2551.168688,34034879.97186866,0
763,2017-12-22 12:00:00,13449.1,13724.93,10961.0,12660.27,8544.276957,2017-12-22 15:59:59.999000064,104913410.38153048,60428,3929.785068,48388310.7946659,0
764,2017-12-22 16:00:00,12696.5,13580.0,11800.01,13178.0,4268.696816,2017-12-22 19:59:59.999000064,54235032.2119666,37139,2055.564316,26184134.48545314,0
765,2017-12-22 20:00:00,13178.0,14649.99,12840.0,13326.61,3563.13957,2017-12-22 23:59:59.999000064,49098175.30743196,31274,1822.98871,25169003.5986451,0
766,2017-12-23 00:00:00,13326.61,14300.0,13000.0,14284.95,2637.37308,2017-12-23 03:59:59.999000064,36237847.73871351,22451,1364.562185,18804340.45655017,0
767,2017-12-23 04:00:00,14284.95,14300.0,12978.18,13609.25,2262.561448,2017-12-23 07:59:59.999000064,30858655.93108137,22361,1143.644647,15619661.92930931,0
768,2017-12-23 08:00:00,13609.25,14650.0,13480.0,14642.99,1952.486578,2017-12-23 11:59:59.999000064,27324383.83963244,21329,1065.896002,14933814.83636116,0
769,2017-12-23 12:00:00,14640.0,14950.0,13920.0,14218.39,2506.473031,2017-12-23 15:59:59.999000064,36262136.07351303,27672,1217.69823,17618985.04669609,0
770,2017-12-23 16:00:00,14218.39,14760.0,13963.13,14434.01,1682.742139,2017-12-23 19:59:59.999000064,24208003.87216442,18779,788.648633,11341454.46789597,0
771,2017-12-23 20:00:00,14434.0,14900.0,13234.56,13300.0,2099.902599,2017-12-23 23:59:59.999000064,29868657.87696189,22413,967.217629,13780517.7240648,0
772,2017-12-24 00:00:00,13300.0,13750.42,12100.0,13271.05,6305.881547,2017-12-24 03:59:59.999000064,81394798.4538944,42156,3116.03688,40265416.75440907,0
773,2017-12-24 04:00:00,13271.05,13819.99,12723.49,13252.12,4542.305969,2017-12-24 07:59:59.999000064,60556160.36302851,22796,2460.230514,32837640.09956052,0
774,2017-12-24 08:00:00,13228.0,13600.0,11866.38,12345.89,4881.64259,2017-12-24 11:59:59.999000064,62075035.38004516,32121,2452.082168,31284617.75040811,0
775,2017-12-24 12:00:00,12345.89,13187.94,11640.0,12543.07,5606.463378,2017-12-24 15:59:59.999000064,69940449.46550491,35409,3113.652258,38927706.8231033,0
776,2017-12-24 16:00:00,12540.0,12999.82,12030.0,12264.33,3687.187342,2017-12-24 19:59:59.999000064,46338289.18341766,21387,2109.199325,26521486.01697358,0
777,2017-12-24 20:00:00,12264.32,13570.0,12166.61,13500.0,3534.054162,2017-12-24 23:59:59.999000064,45404856.75713833,19688,2113.9124,27156229.62886617,0
778,2017-12-25 00:00:00,13500.0,13650.0,12812.35,12957.55,2918.226389,2017-12-25 03:59:59.999000064,38526019.70833162,21893,1483.274072,19585638.40462369,0
779,2017-12-25 04:00:00,12969.22,13690.64,12708.0,13561.14,3759.82078,2017-12-25 07:59:59.999000064,50399737.59660729,21595,2274.656187,30505288.54492158,0
780,2017-12-25 08:00:00,13580.0,13970.0,13449.98,13800.0,3260.952383,2017-12-25 11:59:59.999000064,44799754.78274934,21109,1932.851884,26575462.47032698,0
781,2017-12-25 12:00:00,13808.11,14300.0,13059.0,13473.0,2706.286597,2017-12-25 15:59:59.999000064,37119359.21833469,24978,1355.853776,18657854.48320565,0
782,2017-12-25 16:00:00,13473.0,13880.0,13400.0,13808.08,2117.742619,2017-12-25 19:59:59.999000064,28909406.29321001,14467,1325.557921,18095424.98739654,0
783,2017-12-25 20:00:00,13811.64,13885.0,13331.0,13699.34,985.178839,2017-12-25 23:59:59.999000064,13385380.02968159,12374,462.457098,6284179.96915195,0
784,2017-12-26 00:00:00,13699.34,14400.0,13533.0,14321.99,2286.202328,2017-12-26 03:59:59.999000064,31563620.0536592,17830,1425.849859,19687074.78685986,0
785,2017-12-26 04:00:00,14300.0,15350.0,14210.79,15063.02,4687.961245,2017-12-26 07:59:59.999000064,69724255.81818625,34323,2673.826587,39729971.10309077,0
786,2017-12-26 08:00:00,15073.16,15200.0,14700.99,14849.98,2933.176879,2017-12-26 11:59:59.999000064,43798399.38673456,18492,1634.479881,24413495.21259515,0
787,2017-12-26 12:00:00,14844.0,15900.1,14660.0,15649.0,2613.323953,2017-12-26 15:59:59.999000064,40113767.05224549,25909,1467.348712,22519366.34606237,0
788,2017-12-26 16:00:00,15649.99,15987.0,15432.06,15787.88,1482.356898,2017-12-26 19:59:59.999000064,23344377.69764326,20759,687.860273,10842106.1670907,0
789,2017-12-26 20:00:00,15787.95,16050.0,15540.01,15689.01,1031.646801,2017-12-26 23:59:59.999000064,16299311.88810008,15820,546.805986,8650100.17091587,0
790,2017-12-27 00:00:00,15709.98,16015.28,15559.54,15880.56,1381.523307,2017-12-27 03:59:59.999000064,21829298.55973137,14777,754.489986,11924942.72393732,0
791,2017-12-27 04:00:00,15855.71,16498.05,15855.61,16055.0,2363.34181,2017-12-27 07:59:59.999000064,38408583.49583282,25285,1303.284778,21191998.69863956,0
792,2017-12-27 08:00:00,16073.69,16200.0,15250.59,15570.13,2446.343262,2017-12-27 11:59:59.999000064,38449222.5756168,22878,1260.007562,19800556.41992542,0
793,2017-12-27 12:00:00,15570.11,15978.0,14876.0,15155.01,3004.823939,2017-12-27 15:59:59.999000064,46531477.62693622,26617,1534.662614,23796614.43567441,0
794,2017-12-27 16:00:00,15162.25,15310.0,14200.15,14793.25,3609.507695,2017-12-27 19:59:59.999000064,53422012.31699378,32342,1849.908197,27364990.24098011,0
795,2017-12-27 20:00:00,14793.28,15563.63,14557.25,15459.99,2154.32471,2017-12-27 23:59:59.999000064,32589337.90692958,20303,1141.066624,17266997.4530611,0
796,2017-12-28 00:00:00,15459.97,15539.99,13417.99,14163.42,5389.54032,2017-12-28 03:59:59.999000064,77656866.8922142,40921,2568.697148,37168384.75236892,0
797,2017-12-28 04:00:00,14163.43,14557.1,13501.05,13984.39,3968.774594,2017-12-28 07:59:59.999000064,55390839.11844452,31892,2087.442087,29161426.12425915,0
798,2017-12-28 08:00:00,13984.38,14348.22,13150.0,13578.98,3771.253454,2017-12-28 11:59:59.999000064,51768998.76588131,29398,2066.676143,28401579.3939739,0
799,2017-12-28 12:00:00,13578.98,14305.0,13335.37,14040.0,3106.027669,2017-12-28 15:59:59.999000064,43077666.63366928,25302,1715.928999,23812313.00395548,0
800,2017-12-28 16:00:00,14045.94,14126.77,13190.0,13736.43,3297.743687,2017-12-28 19:59:59.999000064,45204428.34338092,30740,1815.430069,24910384.8396296,0
801,2017-12-28 20:00:00,13736.44,14221.99,13600.0,14182.11,2184.51829,2017-12-28 23:59:59.999000064,30302428.2329298,19779,1177.613245,16341803.93584497,0
802,2017-12-29 00:00:00,14199.14,14880.0,14008.0,14725.0,2737.73176,2017-12-29 03:59:59.999000064,39583979.95037872,23875,1546.148438,22355634.16043884,0
803,2017-12-29 04:00:00,14715.49,14981.0,14319.99,14450.0,3102.498619,2017-12-29 07:59:59.999000064,45671606.38421634,22568,1775.575986,26146794.75100348,0
804,2017-12-29 08:00:00,14456.65,14748.0,13850.0,14280.01,3204.213719,2017-12-29 11:59:59.999000064,45689666.48279497,25842,1716.754872,24496729.07350124,0
805,2017-12-29 12:00:00,14290.0,14595.0,13900.0,14557.49,3302.850103,2017-12-29 15:59:59.999000064,47040486.11651946,24188,1942.613206,27648203.98237077,0
806,2017-12-29 16:00:00,14557.52,14797.0,14350.0,14640.7,3121.89503,2017-12-29 19:59:59.999000064,45500376.22094092,23417,1879.151109,27395394.58537519,0
807,2017-12-29 20:00:00,14640.7,14652.52,14130.0,14378.9,2602.818885,2017-12-29 23:59:59.999000064,37425514.06322632,22210,1642.452139,23631193.40938971,0
808,2017-12-30 00:00:00,14378.99,14398.85,12900.0,13423.64,4780.090645,2017-12-30 03:59:59.999000064,65001377.10727999,44545,2516.312747,34268045.78296554,0
809,2017-12-30 04:00:00,13423.64,13705.82,12910.0,13620.0,2072.061161,2017-12-30 07:59:59.999000064,27644225.36485358,22294,1135.891266,15171508.28438087,0
810,2017-12-30 08:00:00,13620.0,13647.95,12810.0,13150.0,2194.08667,2017-12-30 11:59:59.999000064,28895637.55321045,25887,1073.635333,14155097.46547354,0
811,2017-12-30 12:00:00,13119.03,13149.89,11821.0,12313.99,5149.126282,2017-12-30 15:59:59.999000064,63580300.27798236,44770,2364.834431,29240510.13170889,0
812,2017-12-30 16:00:00,12315.0,13099.89,11750.0,13040.0,3413.522205,2017-12-30 19:59:59.999000064,42176739.02487642,33677,1660.785116,20621551.5717083,0
813,2017-12-30 20:00:00,13043.7,13200.0,12288.0,12440.01,1612.271076,2017-12-30 23:59:59.999000064,20505674.42428307,19031,779.058967,9915755.04268363,0
814,2017-12-31 00:00:00,12345.1,13411.02,12149.98,12962.06,2701.7141,2017-12-31 03:59:59.999000064,34930852.41547563,29965,1300.558097,16790127.21715682,0
815,2017-12-31 04:00:00,12988.04,13077.97,12459.0,12797.46,1819.081582,2017-12-31 07:59:59.999000064,23242467.86441416,20623,1062.923271,13584022.05625558,0
816,2017-12-31 08:00:00,12797.44,13080.0,12425.98,12989.94,1523.836422,2017-12-31 11:59:59.999000064,19442587.83889727,20150,743.160679,9489688.36350094,0
817,2017-12-31 12:00:00,12956.49,13421.75,12870.01,13212.68,2138.685294,2017-12-31 15:59:59.999000064,28171990.01367064,26042,1113.791341,14668798.38516698,0
818,2017-12-31 16:00:00,13226.16,14030.0,13192.02,13780.16,2465.248197,2017-12-31 19:59:59.999000064,33942392.3399426,26726,1286.136488,17708917.65945943,0
819,2017-12-31 20:00:00,13783.09,14050.11,13645.03,13716.36,1120.424123,2017-12-31 23:59:59.999000064,15552994.89464102,15387,578.953401,8035613.94375465,0
820,2018-01-01 00:00:00,13715.65,13715.65,13155.38,13410.03,1676.204807,2018-01-01 03:59:59.999000064,22516071.86700722,19438,739.518666,9937536.51382895,0
821,2018-01-01 04:00:00,13434.98,13818.55,13322.15,13570.35,1302.214836,2018-01-01 07:59:59.999000064,17702535.72458806,18061,588.516222,7998795.56202577,0
822,2018-01-01 08:00:00,13569.98,13735.24,13001.13,13220.56,1319.755931,2018-01-01 11:59:59.999000064,17651208.19673553,17200,582.668293,7792108.89944124,0
823,2018-01-01 12:00:00,13220.56,13330.0,12750.0,13247.0,1831.933153,2018-01-01 15:59:59.999000064,23912591.04195568,21357,830.314747,10833038.11256361,0
824,2018-01-01 16:00:00,13247.0,13290.65,12940.0,13240.37,1092.337234,2018-01-01 19:59:59.999000064,14348870.61377443,13178,557.453779,7324319.56741969,0
825,2018-01-01 20:00:00,13222.03,13599.7,13222.03,13380.0,1387.469883,2018-01-01 23:59:59.999000064,18668469.99790965,16361,663.467239,8923948.78510119,0
