,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
12,2017-07-26,0.079676,0.081172,0.07761,0.079892,7496.738,2017-07-26 23:59:59.999000064,599.43177658,8700,4326.597,345.79967266,25796.90357168
13,2017-07-27,0.079815,0.081867,0.077059,0.077449,8311.206,2017-07-27 23:59:59.999000064,667.17746185,9001,4442.543,356.68582013,25618.59992375
14,2017-07-28,0.077059,0.077859,0.066827,0.068802,11013.824,2017-07-28 23:59:59.999000064,790.35738935,11121,5919.016,425.02549738,25589.59179554
15,2017-07-29,0.068797,0.076814,0.064335,0.075773,14305.369,2017-07-29 23:59:59.999000064,982.45449195,13734,7259.966,498.44887227,25845.85312057
16,2017-07-30,0.076009,0.076684,0.069876,0.070109,12989.765,2017-07-30 23:59:59.999000064,952.079687,13038,6641.977,486.80260453,25973.49745228
17,2017-07-31,0.070406,0.073341,0.06759,0.072484,12029.45,2017-07-31 23:59:59.999000064,857.24421228,12674,6058.304,431.74541787,25543.75751672
18,2017-08-01,0.072459,0.08526,0.07237,0.083568,13623.227,2017-08-01 23:59:59.999000064,1070.58897241,12474,6716.243,527.65028424,25752.88474734
19,2017-08-02,0.083568,0.084967,0.07963,0.08016,13678.63,2017-08-02 23:59:59.999000064,1115.12601961,13297,6878.69,560.98509007,26180.31477711
20,2017-08-03,0.080168,0.083795,0.078277,0.078965,11389.116,2017-08-03 23:59:59.999000064,919.3144725,12318,5792.358,467.60784097,26410.13557257
21,2017-08-04,0.078965,0.08071,0.076332,0.076475,12523.985,2017-08-04 23:59:59.999000064,981.51828688,13124,6230.743,488.40851988,26198.63722539
22,2017-08-05,0.076563,0.079322,0.071325,0.07916,12348.255,2017-08-05 23:59:59.999000064,944.28885525,12351,6213.194,474.98887142,25982.58680144
23,2017-08-06,0.07916,0.083151,0.07851,0.081029,13069.284,2017-08-06 23:59:59.999000064,1052.56125721,13121,6764.025,544.75007561,27058.31831125
24,2017-08-07,0.081029,0.082475,0.079547,0.081171,13667.775,2017-08-07 23:59:59.999000064,1107.69611104,13657,6659.372,539.81376919,27612.02406809
25,2017-08-08,0.081171,0.087444,0.078,0.085296,14885.592,2017-08-08 23:59:59.999000064,1225.48669378,12549,7767.231,638.81585555,28678.11662089
26,2017-08-09,0.085331,0.093578,0.080372,0.083159,15503.613,2017-08-09 23:59:59.999000064,1367.06462099,13223,7853.827,692.24501656,29912.24292863
27,2017-08-10,0.083303,0.09092,0.082489,0.084466,16483.655,2017-08-10 23:59:59.999000064,1447.36742932,14600,7863.004,690.44771889,32608.72402079
28,2017-08-11,0.084613,0.087178,0.083167,0.084941,18017.655,2017-08-11 23:59:59.999000064,1536.48833639,19466,8574.35,731.14751485,34582.06809818
29,2017-08-12,0.08495,0.087601,0.08001,0.080163,15210.946,2017-08-12 23:59:59.999000064,1274.94670235,15661,7546.025,632.38789867,35841.98655465
30,2017-08-13,0.080182,0.080459,0.068007,0.073824,20955.915,2017-08-13 23:59:59.999000064,1533.75840576,20875,10336.51,755.85995852,40432.13669564
31,2017-08-14,0.07385,0.079911,0.068535,0.070899,28508.69,2017-08-14 23:59:59.999000064,2068.81079592,29214,12371.913,895.36873599,46793.27165270
32,2017-08-15,0.070899,0.0752,0.066161,0.069395,28889.165,2017-08-15 23:59:59.999000064,2022.91292395,22507,12518.131,876.20248789,45076.38797677
33,2017-08-16,0.069395,0.076669,0.06831,0.069743,22035.269,2017-08-16 23:59:59.999000064,1572.47841719,21235,9693.439,691.48619731,46333.43537881
34,2017-08-17,0.069735,0.072254,0.068077,0.070479,24002.431,2017-08-17 23:59:59.999000064,1686.62915217,21902,11539.092,810.8125656,50579.87228839
35,2017-08-18,0.070479,0.073005,0.069565,0.071433,29861.756,2017-08-18 23:59:59.999000064,2119.4724845,24863,13550.898,961.63183257,55329.57432378
36,2017-08-19,0.071187,0.073741,0.069925,0.070036,19918.665,2017-08-19 23:59:59.999000064,1423.13687305,17925,9557.496,683.21015383,58005.17104565
37,2017-08-20,0.070347,0.073,0.069,0.072198,22530.294,2017-08-20 23:59:59.999000064,1604.55621322,25211,10076.751,718.12849409,60299.06615403
38,2017-08-21,0.072198,0.088658,0.071509,0.08052,48283.416,2017-08-21 23:59:59.999000064,3853.92734961,38628,23734.14,1891.11375598,66203.84022245
39,2017-08-22,0.080688,0.0845,0.07001,0.076825,42660.05,2017-08-22 23:59:59.999000064,3403.45228003,37676,20201.663,1614.02561432,66821.52067468
40,2017-08-23,0.076794,0.079689,0.074164,0.07706,41661.392,2017-08-23 23:59:59.999000064,3190.72741408,39489,20838.571,1595.23480397,76587.70953099
41,2017-08-24,0.07706,0.078649,0.074567,0.075339,44430.692,2017-08-24 23:59:59.999000064,3397.32062849,32387,22261.026,1701.70345517,102226.34289434
42,2017-08-25,0.075302,0.0779,0.074742,0.076587,35690.377,2017-08-25 23:59:59.999000064,2730.55917422,27997,18864.971,1443.15919576,106332.85796088
43,2017-08-26,0.076593,0.078708,0.075269,0.076647,31475.752,2017-08-26 23:59:59.999000064,2413.9001983,21898,16968.256,1301.70908479,92462.65806951
44,2017-08-27,0.076647,0.0826,0.075377,0.080436,36949.127,2017-08-27 23:59:59.999000064,2863.88871942,27862,20213.334,1567.03995873,88406.05374074
45,2017-08-28,0.080649,0.081884,0.078501,0.079632,28745.668,2017-08-28 23:59:59.999000064,2298.99136802,22410,15654.071,1252.20986331,82902.92984582
46,2017-08-29,0.079632,0.084402,0.079037,0.081551,32574.221,2017-08-29 23:59:59.999000064,2646.16066127,27038,17225.969,1399.18224611,85024.54473430
47,2017-08-30,0.081551,0.085085,0.080776,0.0842,30766.059,2017-08-30 23:59:59.999000064,2552.04532987,26521,16740.835,1388.52362344,84593.83335425
48,2017-08-31,0.084032,0.084198,0.081598,0.081967,26520.598,2017-08-31 23:59:59.999000064,2195.58416369,21821,13622.224,1127.83984406,82026.24194321
49,2017-09-01,0.081967,0.084408,0.080015,0.080849,28097.572,2017-09-01 23:59:59.999000064,2304.83350874,28007,15142.462,1242.62642507,84919.76768269
50,2017-09-02,0.080849,0.08274,0.073861,0.076396,32502.566,2017-09-02 23:59:59.999000064,2516.50876939,33563,16709.197,1293.33206464,87519.78442451
51,2017-09-03,0.076396,0.07886,0.07374,0.075938,42102.842,2017-09-03 23:59:59.999000064,3203.02652891,44358,22606.977,1721.1331799,88087.12404857
52,2017-09-04,0.076031,0.076071,0.065,0.07032,50413.571,2017-09-04 23:59:59.999000064,3570.09857989,45840,26631.602,1883.86810144,77119.81932553
53,2017-09-05,0.070276,0.072154,0.065655,0.071788,41673.107,2017-09-05 23:59:59.999000064,2918.42712289,42865,23435.549,1641.34168729,82323.90789166
54,2017-09-06,0.071788,0.073871,0.070954,0.072821,34711.436,2017-09-06 23:59:59.999000064,2515.95803224,35794,18612.114,1349.61189515,84763.06977404
55,2017-09-07,0.072821,0.07299,0.065,0.0716,16057.518,2017-09-07 23:59:59.999000064,1144.17562648,16711,7059.143,504.19017142,82526.80962161
56,2017-09-08,0.0716,0.07251,0.06555,0.070246,22241.963,2017-09-08 23:59:59.999000064,1562.36501504,22229,8979.833,633.68242467,79848.59094656
57,2017-09-09,0.070246,0.071678,0.068033,0.070151,8597.585,2017-09-09 23:59:59.999000064,599.01824029,8863,3735.54,260.75655268,74712.70835115
58,2017-09-10,0.0701,0.0711,0.068181,0.070127,7873.985,2017-09-10 23:59:59.999000064,548.59164025,8966,3221.932,224.96899707,72108.07698301
59,2017-09-11,0.070599,0.071998,0.068755,0.07063,7460.722,2017-09-11 23:59:59.999000064,524.55179229,10344,3026.373,213.34400718,70010.65222023
60,2017-09-12,0.0706,0.072784,0.068,0.0706,14505.753,2017-09-12 23:59:59.999000064,1030.41483522,18056,6932.206,494.14967517,70070.60153339
61,2017-09-13,0.070763,0.071498,0.067356,0.071468,7572.948,2017-09-13 23:59:59.999000064,529.43032284,9717,3228.553,226.27556086,67083.54240680
62,2017-09-14,0.071398,0.071509,0.067101,0.068765,11387.596,2017-09-14 23:59:59.999000064,792.61883382,14244,4862.798,339.10360899,67291.11800887
63,2017-09-15,0.068047,0.071,0.065,0.069512,10770.278,2017-09-15 23:59:59.999000064,742.29486288,14219,5117.551,353.61324964,64252.91009631
64,2017-09-16,0.069519,0.070036,0.066739,0.068315,8247.263,2017-09-16 23:59:59.999000064,567.93957323,9351,3773.404,260.14301168,63644.31507206
65,2017-09-17,0.068372,0.070488,0.067234,0.069848,4193.778,2017-09-17 23:59:59.999000064,288.40907718,5293,2183.434,150.38883452,61101.13737514
66,2017-09-18,0.069848,0.075913,0.069615,0.0731,5846.332,2017-09-18 23:59:59.999000064,427.76936565,8877,2665.644,195.20530668,60397.47132269
67,2017-09-19,0.073045,0.073523,0.0718,0.072525,8900.485,2017-09-19 23:59:59.999000064,644.48417376,12928,4668.936,338.30472817,60344.73955280
68,2017-09-20,0.072454,0.0734,0.0718,0.073345,16794.262,2017-09-20 23:59:59.999000064,1218.21445515,20443,8133.191,589.93719961,60239.65020019
69,2017-09-21,0.073345,0.073799,0.070565,0.07141,24583.899,2017-09-21 23:59:59.999000064,1786.32644351,20774,11813.324,858.12250098,60609.52923576
70,2017-09-22,0.07141,0.072964,0.071,0.072964,24350.635,2017-09-22 23:59:59.999000064,1754.98888389,21630,11599.357,835.65823386,63316.93684299
71,2017-09-23,0.072874,0.075694,0.071964,0.075557,23028.2,2017-09-23 23:59:59.999000064,1693.76539937,21738,10956.602,805.17986557,62508.86990743
72,2017-09-24,0.075556,0.077998,0.075398,0.077123,28776.606,2017-09-24 23:59:59.999000064,2214.74545149,22889,14109.838,1085.80294784,62729.13499539
73,2017-09-25,0.077184,0.0773,0.074527,0.075174,34549.321,2017-09-25 23:59:59.999000064,2626.33423195,23656,18240.625,1386.89635098,64184.33111866
74,2017-09-26,0.075173,0.07595,0.073392,0.074491,35669.831,2017-09-26 23:59:59.999000064,2658.01527455,28488,18946.074,1412.10550441,71142.64377362
75,2017-09-27,0.074492,0.074731,0.071977,0.073445,44263.081,2017-09-27 23:59:59.999000064,3244.84779012,33430,23669.172,1735.73878839,74084.88778690
76,2017-09-28,0.073465,0.0737,0.071509,0.072509,52476.402,2017-09-28 23:59:59.999000064,3807.32971704,46234,28181.113,2045.52277031,82349.71463412
77,2017-09-29,0.072507,0.07259,0.069015,0.07091,40578.601,2017-09-29 23:59:59.999000064,2864.26565857,40812,20067.43,1417.59131521,81911.33521906
78,2017-09-30,0.070878,0.0733,0.069401,0.070062,37140.806,2017-09-30 23:59:59.999000064,2622.79601338,41460,17491.197,1236.54940711,88439.42297005
79,2017-10-01,0.070181,0.071484,0.068109,0.069105,38693.377,2017-10-01 23:59:59.999000064,2694.17980938,41213,18853.072,1313.43391925,96631.95210275
80,2017-10-02,0.069104,0.069299,0.0665,0.068658,40647.555,2017-10-02 23:59:59.999000064,2757.77106947,43929,19212.463,1304.60085814,99017.43727554
81,2017-10-03,0.06829,0.06902,0.066808,0.068016,37219.457,2017-10-03 23:59:59.999000064,2534.36735403,40039,17851.871,1216.21148075,92956.98811034
82,2017-10-04,0.06775,0.070633,0.067477,0.069249,34536.247,2017-10-04 23:59:59.999000064,2386.78784377,39480,16859.769,1166.04437927,91864.85861871
83,2017-10-05,0.069147,0.070223,0.067666,0.068509,27871.849,2017-10-05 23:59:59.999000064,1921.11897596,30952,13261.811,914.70615244,93082.83738569
84,2017-10-06,0.068509,0.071062,0.067976,0.070986,31667.564,2017-10-06 23:59:59.999000064,2180.85885835,35870,15354.831,1057.84843024,94556.00390113
85,2017-10-07,0.070779,0.072239,0.069733,0.070365,28812.37,2017-10-07 23:59:59.999000064,2042.98486052,30914,13238.389,939.21389176,95683.00059248
86,2017-10-08,0.070262,0.07062,0.066554,0.067053,35998.516,2017-10-08 23:59:59.999000064,2477.45900959,38955,16535.46,1139.12579324,96050.49409454
87,2017-10-09,0.066964,0.067457,0.058516,0.06215,46465.45,2017-10-09 23:59:59.999000064,2955.4917142,56350,21264.643,1353.95624997,96362.85524303
88,2017-10-10,0.062316,0.066501,0.059963,0.063038,44208.704,2017-10-10 23:59:59.999000064,2741.74387073,51831,21086.994,1308.46934214,99012.02097600
89,2017-10-11,0.063047,0.064117,0.061651,0.063065,30902.734,2017-10-11 23:59:59.999000064,1946.11810028,32973,15534.613,978.37021485,100696.50159612
90,2017-10-12,0.063064,0.0635,0.055748,0.055763,39216.6,2017-10-12 23:59:59.999000064,2330.92951822,36822,18577.167,1105.49581427,98285.65411766
91,2017-10-13,0.055763,0.062496,0.051084,0.060017,58977.006,2017-10-13 23:59:59.999000064,3386.47475753,47101,25687.13,1475.15634351,108307.77799359
92,2017-10-14,0.060019,0.0621,0.057431,0.058679,26992.222,2017-10-14 23:59:59.999000064,1622.88547018,21761,12720.888,765.4182714,111142.48347250
93,2017-10-15,0.058679,0.060999,0.057413,0.059281,28566.596,2017-10-15 23:59:59.999000064,1687.42206852,22613,13870.28,820.13002793,111022.00575221
94,2017-10-16,0.059107,0.062166,0.057721,0.058294,33150.297,2017-10-16 23:59:59.999000064,1991.54422185,29094,17154.462,1031.05681138,113985.11169272
95,2017-10-17,0.058026,0.060348,0.055838,0.056612,24987.9,2017-10-17 23:59:59.999000064,1439.04071608,21985,12227.851,705.03856511,121257.73258030
96,2017-10-18,0.056612,0.057341,0.055398,0.056161,27764.705,2017-10-18 23:59:59.999000064,1565.22208092,24718,13244.165,747.43506104,123470.94593511
97,2017-10-19,0.056299,0.056527,0.0532,0.053886,26329.594,2017-10-19 23:59:59.999000064,1438.77918081,24259,13517.845,739.96057246,124127.45839721
98,2017-10-20,0.053886,0.054499,0.049547,0.050511,33404.445,2017-10-20 23:59:59.999000064,1757.4730448,28392,15655.182,824.96590135,123882.13026971
99,2017-10-21,0.050503,0.051225,0.04705,0.049954,29712.017,2017-10-21 23:59:59.999000064,1453.50711148,22300,14414.564,704.77948875,123127.52882388
100,2017-10-22,0.049954,0.0516,0.048904,0.048973,24111.205,2017-10-22 23:59:59.999000064,1207.39385901,21104,11951.538,598.99207104,121760.76341013
101,2017-10-23,0.049336,0.049375,0.047177,0.047839,33580.724,2017-10-23 23:59:59.999000064,1624.06189099,24487,16737.005,810.13468362,125082.04163325
102,2017-10-24,0.047852,0.056,0.047184,0.053709,43723.845,2017-10-24 23:59:59.999000064,2335.69406199,35218,21051.543,1124.2643769,126854.43540945
103,2017-10-25,0.053712,0.054154,0.051572,0.051794,26376.618,2017-10-25 23:59:59.999000064,1404.04563572,19740,11500.897,613.13258203,125542.11511266
104,2017-10-26,0.051794,0.052395,0.049509,0.050089,23839.182,2017-10-26 23:59:59.999000064,1212.37656977,20799,10509.381,534.10794137,125015.67905729
105,2017-10-27,0.050311,0.051849,0.0495,0.051319,24822.76,2017-10-27 23:59:59.999000064,1259.20799934,20815,11892.432,604.07281683,124973.01333668
106,2017-10-28,0.051322,0.051859,0.050451,0.051154,22713.123,2017-10-28 23:59:59.999000064,1161.88843763,19470,12000.522,614.13420818,125258.48079811
107,2017-10-29,0.051199,0.053965,0.048448,0.04965,32926.867,2017-10-29 23:59:59.999000064,1692.49072668,27499,14937.078,769.00463573,125571.89318978
108,2017-10-30,0.049364,0.0512,0.049364,0.049899,28009.721,2017-10-30 23:59:59.999000064,1403.62453565,24322,13464.297,675.54366611,131298.78341356
109,2017-10-31,0.049977,0.050576,0.04681,0.047001,31924.015,2017-10-31 23:59:59.999000064,1563.89735416,30246,14975.882,734.64161265,132027.26666399
110,2017-11-01,0.047001,0.04769,0.042296,0.042766,44203.963,2017-11-01 23:59:59.999000064,2028.27949209,40271,21587.325,990.58819784,136742.86382963
111,2017-11-02,0.042797,0.043177,0.037589,0.040287,60117.457,2017-11-02 23:59:59.999000064,2457.05843823,49606,28997.504,1186.1969459,141653.48167664
112,2017-11-03,0.040488,0.043951,0.039401,0.042666,48031.894,2017-11-03 23:59:59.999000064,1959.36265397,40705,22659.397,925.17261378,147417.10443676
113,2017-11-04,0.042661,0.043084,0.039755,0.040575,34727.418,2017-11-04 23:59:59.999000064,1438.70965152,33201,14820.594,614.46356359,149491.74328532
114,2017-11-05,0.040535,0.040981,0.038815,0.040147,34433.008,2017-11-05 23:59:59.999000064,1373.39796019,30630,14839.514,592.37912464,163794.63009765
115,2017-11-06,0.04014,0.0435,0.039856,0.042641,44094.715,2017-11-06 23:59:59.999000064,1819.81961251,35402,21225.421,876.5912788,157485.37350833
116,2017-11-07,0.042643,0.042926,0.0405,0.041049,41768.583,2017-11-07 23:59:59.999000064,1740.8603085,37882,20266.042,845.13956879,163370.12620204
117,2017-11-08,0.041133,0.046194,0.0385,0.041421,74381.695,2017-11-08 23:59:59.999000064,3089.33245632,55893,33009.038,1371.39533512,170293.23529459
118,2017-11-09,0.0416,0.046249,0.04129,0.044871,60221.858,2017-11-09 23:59:59.999000064,2651.70357017,45602,28007.278,1234.11320351,182606.27147864
119,2017-11-10,0.044966,0.046692,0.043207,0.045549,63603.579,2017-11-10 23:59:59.999000064,2846.69713019,37677,26960.705,1207.42478583,184373.23549784
120,2017-11-11,0.045179,0.05148,0.044088,0.049649,66270.633,2017-11-11 23:59:59.999000064,3125.21060067,44089,30692.194,1447.68323732,189047.13995797
121,2017-11-12,0.049579,0.054,0.0452,0.052038,198379.991,2017-11-12 23:59:59.999000064,9971.3059979,159519,96816.11,4873.09992681,194784.51476628
122,2017-11-13,0.052094,0.054661,0.046378,0.048417,83870.87,2017-11-13 23:59:59.999000064,4174.80184901,46921,40329.325,2007.29504515,193411.39559092
123,2017-11-14,0.048329,0.052499,0.04727,0.051095,84058.246,2017-11-14 23:59:59.999000064,4169.40607711,51914,40181.813,1990.41297922,210416.64859479
124,2017-11-15,0.05099,0.051063,0.045,0.045535,63916.465,2017-11-15 23:59:59.999000064,3047.04944197,40407,27855.467,1327.90567608,210061.72753020
125,2017-11-16,0.045535,0.0465,0.041001,0.042006,85567.967,2017-11-16 23:59:59.999000064,3771.53634378,47098,37671.845,1662.13683502,208793.34295029
126,2017-11-17,0.042002,0.043738,0.040914,0.042902,80997.404,2017-11-17 23:59:59.999000064,3425.14594844,43910,36283.836,1536.09131277,204195.19355885
127,2017-11-18,0.043149,0.044999,0.0426,0.044625,79642.103,2017-11-18 23:59:59.999000064,3456.70894221,40917,35684.9,1550.09910367,209185.67909234
128,2017-11-19,0.044672,0.048836,0.042818,0.043969,94360.631,2017-11-19 23:59:59.999000064,4301.99118411,47540,43707.782,1990.85914789,223647.70668788
129,2017-11-20,0.043969,0.04561,0.043673,0.044715,101306.078,2017-11-20 23:59:59.999000064,4508.66744891,56593,50613.398,2253.57963145,227357.06576793
130,2017-11-21,0.044709,0.046394,0.044,0.044673,99497.472,2017-11-21 23:59:59.999000064,4458.59936277,57055,44714.124,2005.0350804,236531.49066778
131,2017-11-22,0.044673,0.046767,0.0441,0.046352,120872.047,2017-11-22 23:59:59.999000064,5410.60347758,74964,58518.927,2621.25172994,252955.66138206
132,2017-11-23,0.046317,0.052357,0.04575,0.05075,154931.309,2017-11-23 23:59:59.999000064,7548.51849349,93406,73822.965,3599.87157706,268877.25536221
133,2017-11-24,0.050841,0.058501,0.047851,0.05765,143892.124,2017-11-24 23:59:59.999000064,7580.70169051,105033,66470.795,3501.85737887,261817.15191048
134,2017-11-25,0.05765,0.059401,0.05275,0.05275,105104.051,2017-11-25 23:59:59.999000064,5838.5404282,99420,48228.944,2679.22652621,263724.70692730
135,2017-11-26,0.052802,0.052905,0.0478,0.050704,106260.859,2017-11-26 23:59:59.999000064,5382.8281764,98778,51437.461,2604.23900176,264872.45071353
136,2017-11-27,0.050697,0.0512,0.048409,0.048897,103023.746,2017-11-27 23:59:59.999000064,5106.62221425,132736,47519.195,2355.81118306,260705.71717783
137,2017-11-28,0.048896,0.049478,0.046144,0.047036,106882.329,2017-11-28 23:59:59.999000064,5107.63534604,96044,48680.848,2325.99948087,258884.67559160
138,2017-11-29,0.04699,0.047887,0.042939,0.043414,178814.926,2017-11-29 23:59:59.999000064,8077.88434759,130789,84381.542,3812.61700879,259504.35194055
139,2017-11-30,0.043375,0.0446,0.0425,0.043651,128643.983,2017-11-30 23:59:59.999000064,5602.60073339,101225,66401.702,2892.08548122,270225.69708239
140,2017-12-01,0.043684,0.044329,0.042275,0.042397,83006.121,2017-12-01 23:59:59.999000064,3596.96984104,76803,40633.859,1761.03625471,269562.18933427
141,2017-12-02,0.042397,0.0427,0.0416,0.041978,89215.306,2017-12-02 23:59:59.999000064,3758.35169188,92378,43722.568,1842.25918823,264122.66674083
142,2017-12-03,0.041937,0.042371,0.040418,0.041141,88525.846,2017-12-03 23:59:59.999000064,3662.13413428,82078,42123.848,1743.3484846,270057.36612993
143,2017-12-04,0.041155,0.041312,0.040071,0.040181,98930.818,2017-12-04 23:59:59.999000064,4016.47696198,95553,47442.925,1926.88348071,278606.01147278
144,2017-12-05,0.040182,0.040367,0.038308,0.038757,144245.021,2017-12-05 23:59:59.999000064,5674.75665019,140350,71997.752,2832.13087024,307810.37312273
145,2017-12-06,0.038717,0.038859,0.029406,0.030396,197234.693,2017-12-06 23:59:59.999000064,6828.88106465,165713,100140.586,3469.86389275,324290.08086243
146,2017-12-07,0.030396,0.032059,0.024251,0.024565,189629.165,2017-12-07 23:59:59.999000064,5327.3327155,182840,95415.121,2679.62449423,310293.11559350
147,2017-12-08,0.024562,0.032,0.023121,0.027855,182157.588,2017-12-08 23:59:59.999000064,5041.75047725,221640,91865.46,2525.90681808,317685.38202946
148,2017-12-09,0.027863,0.0349,0.027254,0.031311,172054.661,2017-12-09 23:59:59.999000064,5399.82876333,177815,86936.636,2723.23897148,344943.86873932
149,2017-12-10,0.031317,0.032896,0.027887,0.028692,147319.083,2017-12-10 23:59:59.999000064,4525.42022745,151851,77086.102,2366.49479366,346691.14620742
150,2017-12-11,0.028692,0.0312,0.026746,0.0307,161365.035,2017-12-11 23:59:59.999000064,4568.05001634,148398,81756.659,2313.56403768,352449.85730046
151,2017-12-12,0.030701,0.04,0.029773,0.038,343528.145,2017-12-12 23:59:59.999000064,11731.90530402,265861,159081.047,5418.00067975,396813.55146361
152,2017-12-13,0.038,0.044245,0.036052,0.04281,245846.142,2017-12-13 23:59:59.999000064,9850.76234496,231326,120886.114,4838.95113108,413062.23910461
153,2017-12-14,0.042811,0.0465,0.0396,0.041549,313120.517,2017-12-14 23:59:59.999000064,13483.96662078,305154,149946.839,6444.86517394,498596.72595260
154,2017-12-15,0.04155,0.04166,0.033501,0.038579,242164.913,2017-12-15 23:59:59.999000064,9118.41046237,237823,122339.5,4601.40759313,469087.52809448
155,2017-12-16,0.038579,0.040898,0.0348,0.035561,231007.092,2017-12-16 23:59:59.999000064,8723.59749337,201459,108347.822,4087.20210982,474585.69465775
156,2017-12-17,0.03556,0.038605,0.035532,0.037448,243293.263,2017-12-17 23:59:59.999000064,8995.75914993,263590,119238.8,4410.51755387,492287.64610709
157,2017-12-18,0.037343,0.043112,0.036995,0.041569,317888.672,2017-12-18 23:59:59.999000064,12440.51326809,310378,152524.82,5964.02605593,0
158,2017-12-19,0.04153,0.047,0.040957,0.046212,317638.758,2017-12-19 23:59:59.999000064,14266.68078194,374718,146512.728,6584.42455713,0
159,2017-12-20,0.046229,0.049,0.044,0.048268,313914.69,2017-12-20 23:59:59.999000064,14721.19208895,358044,145477.141,6824.66959122,0
160,2017-12-21,0.048266,0.0517,0.047601,0.05063,330898.373,2017-12-21 23:59:59.999000064,16450.2950198,360595,156090.409,7763.09104182,0
161,2017-12-22,0.05058,0.051491,0.04534,0.047606,369569.077,2017-12-22 23:59:59.999000064,17912.26488012,416572,176645.466,8562.47952539,0
162,2017-12-23,0.047601,0.049019,0.047498,0.04814,283169.619,2017-12-23 23:59:59.999000064,13683.99015654,330930,137894.095,6667.02614855,0
163,2017-12-24,0.04814,0.049246,0.0477,0.048795,252967.984,2017-12-24 23:59:59.999000064,12244.76984705,282446,125938.781,6100.47066258,0
164,2017-12-25,0.048765,0.054999,0.0487,0.052153,272863.301,2017-12-25 23:59:59.999000064,14166.87369821,295182,129153.848,6711.69514013,0
165,2017-12-26,0.052059,0.0538,0.046282,0.047805,271857.642,2017-12-26 23:59:59.999000064,13348.705531,318788,129506.572,6360.13356883,0
166,2017-12-27,0.047806,0.049,0.0463,0.047804,231755.636,2017-12-27 23:59:59.999000064,11087.27692184,296215,112823.603,5397.3479757,0
167,2017-12-28,0.047804,0.0517,0.047584,0.049853,257969.986,2017-12-28 23:59:59.999000064,12740.83676334,323540,122252.773,6039.37870263,0
168,2017-12-29,0.049883,0.052,0.0495,0.05102,299450.249,2017-12-29 23:59:59.999000064,15195.01313765,390379,141626.81,7189.30080537,0
169,2017-12-30,0.051021,0.055301,0.05,0.055127,382154.486,2017-12-30 23:59:59.999000064,20313.15967264,481478,182528.162,9708.82885956,0
170,2017-12-31,0.05506,0.055449,0.052309,0.053586,318642.663,2017-12-31 23:59:59.999000064,17217.2440325,435082,152151.714,8223.09351585,0
171,2018-01-01,0.053586,0.0572,0.053401,0.056367,312440.757,2018-01-01 23:59:59.999000064,17404.15888156,406017,150566.088,8389.50328492,0
172,2018-01-02,0.056368,0.066265,0.05104,0.058261,492006.759,2018-01-02 23:59:59.999000064,30046.04448991,656785,234144.312,14291.85749229,0
173,2018-01-03,0.0583,0.06421,0.056449,0.0626,469486.617,2018-01-03 23:59:59.999000064,27812.69661769,654095,217935.111,12922.2798503,0
174,2018-01-04,0.0626,0.07,0.060125,0.062236,595991.613,2018-01-04 23:59:59.999000064,38477.31889398,872477,283608.904,18313.39141126,0
175,2018-01-05,0.062449,0.069758,0.054,0.056584,710527.221,2018-01-05 23:59:59.999000064,44244.9907145,945045,345391.452,21479.25507307,0
